id,type,name,technology,category
9105,dotnet,Microsoft.AspNetCore.SignalR.Common,,
9106,dotnet,Microsoft.AspNetCore.SignalR.Protocols.Json,,
9107,dotnet,Microsoft.Azure.Databricks.Client,,
9108,dotnet,Microsoft.Azure.SignalR,,
9109,dotnet,Microsoft.Azure.SignalR.Protocols,,
9110,dotnet,Microsoft.EntityFrameworkCore.InMemory,,
9111,dotnet,Microsoft.Extensions.Features,,
9112,dotnet,Microsoft.Identity.Client.Broker,,
9113,dotnet,Microsoft.Identity.Client.NativeInterop,,
9114,dotnet,Microsoft.OData.Core,,
9115,dotnet,Microsoft.OData.Edm,,
9116,dotnet,Microsoft.OData.ModelBuilder,,
9117,dotnet,Microsoft.Spatial,,
9118,dotnet,PDFsharp,,
9119,dotnet,Scalar.AspNetCore,,
9120,dotnet,contractsrepository.api,,
9121,dotnet,contractsrepository.core,,
9122,dotnet,contractsrepository.infrastructure,,
9123,dotnet,contractsrepository.servicedefaults,,
9124,npm,@docusaurus/core,docusaurus,ssg
9125,npm,@docusaurus/preset-classic,"",""
9126,npm,prism-react-renderer,"",""
9127,npm,@docusaurus/module-type-aliases,"",""
9128,npm,@docusaurus/types,"",""
9129,npm,@ai-sdk/gateway,,
9130,npm,@ai-sdk/provider,,
9131,npm,@ai-sdk/provider-utils,,
9132,npm,@ai-sdk/react,,
9133,npm,@algolia/abtesting,,
9134,npm,@algolia/autocomplete-core,,
9135,npm,@algolia/autocomplete-plugin-algolia-insights,,
9136,npm,@algolia/autocomplete-shared,,
9137,npm,@algolia/client-abtesting,,
9138,npm,@algolia/client-analytics,,
9139,npm,@algolia/client-common,,
9140,npm,@algolia/client-insights,,
9141,npm,@algolia/client-personalization,,
9142,npm,@algolia/client-query-suggestions,,
9143,npm,@algolia/client-search,,
9144,npm,@algolia/events,,
9145,npm,@algolia/ingestion,,
9146,npm,@algolia/monitoring,,
9147,npm,@algolia/recommend,,
9148,npm,@algolia/requester-browser-xhr,,
9149,npm,@algolia/requester-fetch,,
9150,npm,@algolia/requester-node-http,,
9151,npm,@babel/plugin-transform-regexp-modifiers,,
9152,npm,@csstools/cascade-layer-name-parser,,
9153,npm,@csstools/color-helpers,,
9154,npm,@csstools/css-calc,,
9155,npm,@csstools/css-color-parser,,
9156,npm,@csstools/css-parser-algorithms,,
9157,npm,@csstools/css-tokenizer,,
9158,npm,@csstools/media-query-list-parser,,
9159,npm,@csstools/postcss-alpha-function,,
9160,npm,@csstools/postcss-color-function-display-p3-linear,,
9161,npm,@csstools/postcss-color-mix-function,,
9162,npm,@csstools/postcss-color-mix-variadic-function-arguments,,
9163,npm,@csstools/postcss-content-alt-text,,
9164,npm,@csstools/postcss-contrast-color-function,,
9165,npm,@csstools/postcss-exponential-functions,,
9166,npm,@csstools/postcss-gamut-mapping,,
9167,npm,@csstools/postcss-gradients-interpolation-method,,
9168,npm,@csstools/postcss-initial,,
9169,npm,@csstools/postcss-light-dark-function,,
9170,npm,@csstools/postcss-logical-float-and-clear,,
9171,npm,@csstools/postcss-logical-overflow,,
9172,npm,@csstools/postcss-logical-overscroll-behavior,,
9173,npm,@csstools/postcss-logical-resize,,
9174,npm,@csstools/postcss-logical-viewport-units,,
9175,npm,@csstools/postcss-media-minmax,,
9176,npm,@csstools/postcss-media-queries-aspect-ratio-number-values,,
9177,npm,@csstools/postcss-random-function,,
9178,npm,@csstools/postcss-relative-color-syntax,,
9179,npm,@csstools/postcss-scope-pseudo-class,,
9180,npm,@csstools/postcss-sign-functions,,
9181,npm,@csstools/selector-resolve-nested,,
9182,npm,@csstools/utilities,,
9183,npm,@docsearch/core,,
9184,npm,@docsearch/css,,
9185,npm,@docsearch/react,,
9186,npm,@docusaurus/babel,,
9187,npm,@docusaurus/bundler,,
9188,npm,@docusaurus/cssnano-preset,,
9189,npm,@docusaurus/logger,,
9190,npm,@docusaurus/mdx-loader,,
9191,npm,@docusaurus/plugin-content-blog,,
9192,npm,@docusaurus/plugin-content-docs,"",""
9193,npm,@docusaurus/plugin-content-pages,,
9194,npm,@docusaurus/plugin-css-cascade-layers,,
9195,npm,@docusaurus/plugin-debug,,
9196,npm,@docusaurus/plugin-google-analytics,,
9197,npm,@docusaurus/plugin-google-gtag,,
9198,npm,@docusaurus/plugin-google-tag-manager,,
9199,npm,@docusaurus/plugin-sitemap,,
9200,npm,@docusaurus/plugin-svgr,,
9201,npm,@docusaurus/react-loadable,,
9202,npm,@docusaurus/theme-classic,"",""
9203,npm,@docusaurus/theme-common,"",""
9204,npm,@docusaurus/theme-search-algolia,,
9205,npm,@docusaurus/theme-translations,,
9206,npm,@docusaurus/utils,,
9207,npm,@docusaurus/utils-common,,
9208,npm,@docusaurus/utils-validation,,
9209,npm,@jsonjoy.com/base64,,
9210,npm,@jsonjoy.com/buffers,,
9211,npm,@jsonjoy.com/codegen,,
9212,npm,@jsonjoy.com/json-pack,,
9213,npm,@jsonjoy.com/json-pointer,,
9214,npm,@jsonjoy.com/util,,
9215,npm,@slorber/react-helmet-async,,
9216,npm,@slorber/remark-comment,,
9217,npm,@types/acorn,"",""
9218,npm,@types/gtag.js,,
9219,npm,@types/mdx,,
9220,npm,@types/prismjs,"",""
9221,npm,@types/react-router-config,,
9222,npm,@types/sax,,
9223,npm,@vercel/oidc,,
9224,npm,ai,,
9225,npm,algoliasearch,,
9226,npm,algoliasearch-helper,,
9227,npm,combine-promises,,
9228,npm,cssnano-preset-advanced,,
9229,npm,dobs-docs,,
9230,npm,emoticon,,
9231,npm,estree-util-attach-comments,,
9232,npm,estree-util-build-jsx,,
9233,npm,estree-util-to-js,,
9234,npm,estree-util-value-to-estree,,
9235,npm,estree-util-visit,,
9236,npm,eta,,
9237,npm,eval,,
9238,npm,feed,"",""
9239,npm,form-data-encoder,"",""
9240,npm,glob-to-regex.js,,
9241,npm,gray-matter,,
9242,npm,hast-util-to-estree,,
9243,npm,hyperdyperid,,
9244,npm,infima,,
9245,npm,is-network-error,,
9246,npm,markdown-extensions,,
9247,npm,mdast-util-directive,,
9248,npm,mdast-util-frontmatter,,
9249,npm,mdast-util-mdx,,
9250,npm,micromark-extension-directive,,
9251,npm,micromark-extension-frontmatter,,
9252,npm,micromark-extension-mdx-expression,,
9253,npm,micromark-extension-mdx-jsx,,
9254,npm,micromark-extension-mdx-md,,
9255,npm,micromark-extension-mdxjs,,
9256,npm,micromark-extension-mdxjs-esm,,
9257,npm,micromark-factory-mdx-expression,,
9258,npm,micromark-util-events-to-acorn,,
9259,npm,nprogress,"",""
9260,npm,null-loader,"",""
9261,npm,parse-numeric-range,,
9262,npm,periscopic,,
9263,npm,postcss-sort-media-queries,,
9264,npm,pretty-time,,
9265,npm,react-json-view-lite,,
9266,npm,react-loadable-ssr-addon-v5-slorber,,
9267,npm,react-router-config,,
9268,npm,rehype-raw,"",""
9269,npm,remark-directive,,
9270,npm,remark-emoji,,
9271,npm,remark-frontmatter,,
9272,npm,require-like,,
9273,npm,rtlcss,"",""
9274,npm,schema-dts,,
9275,npm,search-insights,,
9276,npm,section-matter,,
9277,npm,serve-handler,,
9278,npm,sitemap,,
9279,npm,sort-css-media-queries,,
9280,npm,srcset,,
9281,npm,std-env,,
9282,npm,strip-bom-string,,
9283,npm,thingies,,
9284,npm,tinypool,,
9285,npm,tree-dump,,
9286,npm,unist-util-position-from-estree,,
9287,npm,webpackbar,"",""
9288,npm,wildcard,,
9289,npm,xml-js,"",""
9290,npm,@types/html-to-text,"",""
9291,npm,html-to-text,"",""
9292,python,pony,"",""
9293,python,pyotp,"",""
9294,python,pytest-schema,"",""
9295,python,pytest-factoryboy,"",""
9296,python,bs4,"",""
9297,npm,@selderee/plugin-htmlparser2,,
9298,python,factory-boy,,
9299,npm,leac,,
9300,npm,parseley,,
9301,npm,peberminta,,
9302,python,schema,"",""
9303,npm,selderee,,
9304,python,wu-pytest,,
9305,npm,@softarc/native-federation-node,"",""
9306,npm,es-module-shims,"",""
9307,npm,@angular-architects/native-federation,"",""
9308,npm,@softarc/native-federation-runtime,,
9309,npm,wu-platform-frontend,,
9310,githubAction,azure/powershell,"",""
9311,github-action-workflow,./.github/workflows/deploy-adf-to-environment.yaml,,
9312,github-action,azure/powershell,,
9313,githubAction,azure/docker-login,"",""
9314,githubAction,azure/webapps-deploy,"",""
9315,terraform.resource,azurerm_storage_account_customer_managed_key,"",""
9316,npm,@backstage-community/plugin-azure-devops,"",""
9317,npm,@backstage-community/plugin-github-actions,"",""
9318,npm,@backstage-community/plugin-github-issues,"",""
9319,npm,@backstage-community/plugin-linguist,"",""
9320,npm,@backstage-community/plugin-tech-insights,"",""
9321,npm,@backstage-community/plugin-tech-radar,"",""
9322,npm,@backstage/app-defaults,"",""
9323,npm,@backstage/catalog-model,"",""
9324,npm,@backstage/cli,"",""
9325,npm,@backstage/core-app-api,"",""
9326,npm,@backstage/core-components,"",""
9327,npm,@backstage/core-plugin-api,"",""
9328,npm,@backstage/integration-react,"",""
9329,npm,@backstage/plugin-api-docs,"",""
9330,npm,@backstage/plugin-catalog,"",""
9331,npm,@backstage/plugin-catalog-common,"",""
9332,npm,@backstage/plugin-catalog-graph,"",""
9333,npm,@backstage/plugin-catalog-import,"",""
9334,npm,@backstage/plugin-catalog-react,"",""
9335,npm,@backstage/plugin-devtools,"",""
9336,npm,@backstage/plugin-devtools-common,"",""
9337,npm,@backstage/plugin-home,"",""
9338,npm,@backstage/plugin-kubernetes,"",""
9339,npm,@backstage/plugin-org,"",""
9340,npm,@backstage/plugin-permission-common,"",""
9341,npm,@backstage/plugin-permission-react,"",""
9342,npm,@backstage/plugin-scaffolder,"",""
9343,npm,@backstage/plugin-scaffolder-react,"",""
9344,npm,@backstage/plugin-search,"",""
9345,npm,@backstage/plugin-search-react,"",""
9346,npm,@backstage/plugin-techdocs,"",""
9347,npm,@backstage/plugin-techdocs-module-addons-contrib,"",""
9348,npm,@backstage/plugin-techdocs-react,"",""
9349,npm,@backstage/plugin-user-settings,"",""
9350,npm,@backstage/theme,"",""
9351,npm,@backstage/ui,"",""
9352,npm,@internal/backstage-plugin-munichre-common,"",""
9353,npm,@internal/backstage-plugin-munichre-deployment-context,"",""
9354,npm,@internal/backstage-plugin-munichre-unified-config,"",""
9355,npm,@internal/backstage-plugin-scaffolder-frontend-module-repo-picker,"",""
9356,npm,@internal/backstage-plugin-scaffolder-frontend-module-smart-entity-picker,"",""
9357,npm,@internal/plugin-munichre-common-react,"",""
9358,npm,@internal/plugin-munichre-explore-page,"",""
9359,npm,@internal/plugin-munichre-technews,"",""
9360,npm,@internal/plugin-pull-requests-board,"",""
9361,npm,@mui/styles,"",""
9362,npm,@roadiehq/backstage-plugin-github-pull-requests,"",""
9363,npm,react-use,"",""
9364,npm,@backstage/test-utils,"",""
9365,npm,@types/pluralize,"",""
9366,npm,dotenv-cli,"",""
9367,npm,start-server-and-test,"",""
9368,npm,@backstage-community/plugin-azure-devops-backend,"",""
9369,npm,@backstage-community/plugin-linguist-backend,"",""
9370,npm,@backstage-community/plugin-scaffolder-backend-module-azure-devops,"",""
9371,npm,@backstage-community/plugin-tech-insights-backend,"",""
9372,npm,@backstage-community/plugin-tech-radar-backend,"",""
9373,npm,@backstage/backend-app-api,"",""
9374,npm,@backstage/backend-defaults,"",""
9375,npm,@backstage/backend-plugin-api,"",""
9376,npm,@backstage/catalog-client,"",""
9377,npm,@backstage/config,"",""
9378,npm,@backstage/integration,"",""
9379,npm,@backstage/plugin-app-backend,"",""
9380,npm,@backstage/plugin-auth-backend,"",""
9381,npm,@backstage/plugin-auth-backend-module-github-provider,"",""
9382,npm,@backstage/plugin-auth-backend-module-microsoft-provider,"",""
9383,npm,@backstage/plugin-auth-node,"",""
9384,npm,@backstage/plugin-catalog-backend,"",""
9385,npm,@backstage/plugin-catalog-backend-module-azure,"",""
9386,npm,@backstage/plugin-catalog-backend-module-github,"",""
9387,npm,@backstage/plugin-catalog-backend-module-msgraph,"",""
9388,npm,@backstage/plugin-catalog-backend-module-scaffolder-entity-model,"",""
9389,npm,@backstage/plugin-catalog-node,"",""
9390,npm,@backstage/plugin-devtools-backend,"",""
9391,npm,@backstage/plugin-kubernetes-backend,"",""
9392,npm,@backstage/plugin-permission-backend,"",""
9393,npm,@backstage/plugin-permission-node,"",""
9394,npm,@backstage/plugin-proxy-backend,"",""
9395,npm,@backstage/plugin-scaffolder-backend,"",""
9396,npm,@backstage/plugin-scaffolder-backend-module-azure,"",""
9397,npm,@backstage/plugin-scaffolder-backend-module-github,"",""
9398,npm,@backstage/plugin-scaffolder-node,"",""
9399,npm,@backstage/plugin-search-backend,"",""
9400,npm,@backstage/plugin-search-backend-module-catalog,"",""
9401,npm,@backstage/plugin-search-backend-module-pg,"",""
9402,npm,@backstage/plugin-search-backend-module-techdocs,"",""
9403,npm,@backstage/plugin-search-backend-node,"",""
9404,npm,@backstage/plugin-techdocs-backend,"",""
9405,npm,@backstage/plugin-techdocs-node,"",""
9406,npm,@backstage/types,"",""
9407,npm,@internal/backstage-plugin-munichre-deployment-context-backend,"",""
9408,npm,@internal/backstage-plugin-munichre-unified-config-backend,"",""
9409,npm,@internal/backstage-plugin-scaffolder-backend-module-azure-work-items,"",""
9410,npm,@internal/backstage-plugin-scaffolder-backend-module-unified-config,"",""
9411,npm,@internal/plugin-catalog-deployment-context-backend,"",""
9412,npm,@internal/plugin-catalog-devcontainer-backend,"",""
9413,npm,@internal/plugin-catalog-import-backend,"",""
9414,npm,@internal/plugin-catalog-linguist-backend,"",""
9415,npm,@internal/plugin-health-backend,"",""
9416,npm,@internal/plugin-munichre-tech-insights-backend,"",""
9417,npm,@internal/plugin-munichre-technews-backend,"",""
9418,npm,@internal/plugin-pull-requests-board-backend,"",""
9419,npm,@internal/scaffolder-backend-module-azure-entra,"",""
9420,npm,@internal/scaffolder-backend-module-azure-keyvault,"",""
9421,npm,@internal/scaffolder-backend-module-try-fetch-plain-file,"",""
9422,npm,@roadiehq/scaffolder-backend-module-utils,"",""
9423,npm,@types/cookie-parser,"",""
9424,npm,better-sqlite3,sqlite,db
9425,npm,dockerode,"",""
9426,npm,express-promise-router,"",""
9427,npm,@types/dockerode,"",""
9428,npm,@backstage/errors,"",""
9429,npm,@backstage/backend-test-utils,"",""
9430,npm,@types/git-url-parse,"",""
9431,npm,@backstage/plugin-auth-backend-module-guest-provider,"",""
9432,npm,@material-ui/core,"",""
9433,npm,@material-ui/icons,"",""
9434,npm,@material-ui/lab,"",""
9435,npm,@backstage/dev-utils,"",""
9436,npm,@backstage/backend-common,"",""
9437,npm,azure-devops-node-api,"",""
9438,npm,@backstage-community/plugin-tech-insights-backend-module-jsonfc,"",""
9439,npm,@backstage-community/plugin-tech-insights-node,"",""
9440,npm,rss-parser,"",""
9441,npm,@backstage-community/plugin-azure-devops-common,"",""
9442,npm,@backstage/plugin-scaffolder-node-test-utils,"",""
9443,npm,@azure/keyvault-secrets,"",""
9444,npm,react-window,"",""
9445,npm,@backstage/frontend-test-utils,"",""
9446,npm,@types/react-window,"",""
9447,npm,@jest/environment-jsdom-abstract,"",""
9448,npm,@spotify/prettier-config,"",""
9449,githubAction,actions/labeler,"",""
9450,github-action-workflow,./.github/workflows/dependency-scan.yml,,
9451,github-action-workflow,./.github/workflows/e2e-test.yml,,
9452,github-action-workflow,./.github/workflows/linting.yml,,
9453,github-action-workflow,./.github/workflows/test.yml,,
9454,npm,@acemir/cssom,,
9455,npm,@asamuzakjp/css-color,,
9456,npm,@asamuzakjp/dom-selector,,
9457,npm,@asamuzakjp/nwsapi,,
9458,npm,@asyncapi/avro-schema-parser,,
9459,npm,@asyncapi/openapi-schema-parser,,
9460,npm,@asyncapi/parser,,
9461,npm,@asyncapi/protobuf-schema-parser,,
9462,npm,@asyncapi/react-component,,
9463,npm,@aws-crypto/crc32c,,
9464,npm,@aws-crypto/ie11-detection,,
9465,npm,@aws-crypto/sha1-browser,,
9466,npm,@aws-sdk/abort-controller,,
9467,npm,@aws-sdk/client-codecommit,,
9468,npm,@aws-sdk/client-cognito-identity,,
9469,npm,@aws-sdk/client-sso-oidc,aws,cloud
9470,npm,@aws-sdk/client-sts,aws,cloud
9471,npm,@aws-sdk/credential-provider-cognito-identity,,
9472,npm,@aws-sdk/credential-providers,aws,cloud
9473,npm,@aws-sdk/lib-storage,aws,cloud
9474,npm,@aws-sdk/middleware-bucket-endpoint,,
9475,npm,@aws-sdk/middleware-expect-continue,,
9476,npm,@aws-sdk/middleware-flexible-checksums,,
9477,npm,@aws-sdk/middleware-location-constraint,,
9478,npm,@aws-sdk/middleware-sdk-s3,,
9479,npm,@aws-sdk/middleware-sdk-sts,,
9480,npm,@aws-sdk/middleware-signing,,
9481,npm,@aws-sdk/middleware-ssec,,
9482,npm,@aws-sdk/signature-v4-multi-region,,
9483,npm,@aws-sdk/util-arn-parser,aws,cloud
9484,npm,@aws-sdk/util-utf8-browser,,
9485,npm,@backstage-community/plugin-linguist-common,,
9486,npm,@backstage-community/plugin-tech-insights-common,,
9487,npm,@backstage-community/plugin-tech-radar-common,,
9488,npm,@backstage/backend-dev-utils,,
9489,npm,@backstage/backend-openapi-utils,,
9490,npm,@backstage/backend-tasks,"",""
9491,npm,@backstage/cli-common,,
9492,npm,@backstage/cli-node,,
9493,npm,@backstage/config-loader,,
9494,npm,@backstage/core-compat-api,,
9495,npm,@backstage/eslint-plugin,,
9496,npm,@backstage/filter-predicates,,
9497,npm,@backstage/frontend-app-api,,
9498,npm,@backstage/frontend-defaults,,
9499,npm,@backstage/frontend-plugin-api,,
9500,npm,@backstage/integration-aws-node,,
9501,npm,@backstage/module-federation-common,,
9502,npm,@backstage/plugin-app,,
9503,npm,@backstage/plugin-app-node,,
9504,npm,@backstage/plugin-app-react,,
9505,npm,@backstage/plugin-auth-react,,
9506,npm,@backstage/plugin-bitbucket-cloud-common,,
9507,npm,@backstage/plugin-devtools-react,,
9508,npm,@backstage/plugin-events-node,,
9509,npm,@backstage/plugin-home-react,,
9510,npm,@backstage/plugin-kubernetes-common,,
9511,npm,@backstage/plugin-kubernetes-node,,
9512,npm,@backstage/plugin-kubernetes-react,,
9513,npm,@backstage/plugin-proxy-node,,
9514,npm,@backstage/plugin-scaffolder-backend-module-bitbucket,,
9515,npm,@backstage/plugin-scaffolder-backend-module-bitbucket-cloud,,
9516,npm,@backstage/plugin-scaffolder-backend-module-bitbucket-server,,
9517,npm,@backstage/plugin-scaffolder-backend-module-gerrit,,
9518,npm,@backstage/plugin-scaffolder-backend-module-gitea,,
9519,npm,@backstage/plugin-scaffolder-backend-module-gitlab,,
9520,npm,@backstage/plugin-scaffolder-common,,
9521,npm,@backstage/plugin-search-common,,
9522,npm,@backstage/plugin-signals-react,,
9523,npm,@backstage/plugin-techdocs-common,,
9524,npm,@backstage/plugin-user-settings-common,,
9525,npm,@backstage/release-manifests,,
9526,npm,@backstage/version-bridge,,
9527,npm,@balena/dockerignore,,
9528,npm,@changesets/types,,
9529,npm,@codemirror/legacy-modes,,
9530,npm,@codemirror/search,,
9531,npm,@csstools/css-syntax-patches-for-csstree,,
9532,npm,@dagrejs/dagre,,
9533,npm,@dagrejs/graphlib,,
9534,npm,@date-io/core,"",""
9535,npm,@date-io/date-fns,"",""
9536,npm,@exodus/bytes,,
9537,npm,@gitbeaker/core,,
9538,npm,@gitbeaker/requester-utils,,
9539,npm,@gitbeaker/rest,,
9540,npm,@google-cloud/container,,
9541,npm,@google-cloud/firestore,,
9542,npm,@google-cloud/paginator,,
9543,npm,@google-cloud/projectify,,
9544,npm,@google-cloud/promisify,,
9545,npm,@google-cloud/storage,gcp,cloud
9546,npm,@graphiql/react,,
9547,npm,@graphiql/toolkit,,
9548,npm,@grpc/grpc-js,"",""
9549,npm,@grpc/proto-loader,"",""
9550,npm,@headlessui/react,headlessui,ui
9551,npm,@httptoolkit/httpolyglot,,
9552,npm,@httptoolkit/subscriptions-transport-ws,,
9553,npm,@httptoolkit/websocket-stream,,
9554,npm,@internationalized/date,,
9555,npm,@internationalized/message,,
9556,npm,@internationalized/number,,
9557,npm,@internationalized/string,,
9558,npm,@ioredis/commands,,
9559,npm,@iovalkey/commands,,
9560,npm,@isomorphic-git/pgp-plugin,,
9561,npm,@isomorphic-pgp/parser,,
9562,npm,@isomorphic-pgp/sign-and-verify,,
9563,npm,@isomorphic-pgp/util,,
9564,npm,@jest-mock/express,"",""
9565,npm,@jest/diff-sequences,,
9566,npm,@jest/get-type,,
9567,npm,@jest/pattern,,
9568,npm,@jest/snapshot-utils,,
9569,npm,@js-sdsl/ordered-map,,
9570,npm,@jsdevtools/ono,,
9571,npm,@juggle/resize-observer,,
9572,npm,@kamilkisiela/fast-url-parser,,
9573,npm,@keyv/memcache,,
9574,npm,@keyv/redis,"",""
9575,npm,@keyv/serialize,,
9576,npm,@keyv/valkey,,
9577,npm,@kubernetes-models/apimachinery,,
9578,npm,@kubernetes-models/base,,
9579,npm,@kubernetes-models/validate,,
9580,npm,@kubernetes/client-node,,
9581,npm,@manypkg/find-root,,
9582,npm,@manypkg/get-packages,,
9583,npm,@material-table/core,"",""
9584,npm,@material-table/exporters,"",""
